data
799.9728454694032
799.9484432629995
799.9247717156946
799.9024077643733
799.8814951570379
799.8627548107547
799.843732672872
799.8254389530534
799.8065746833043
799.7867072156193
799.7664141178918
799.7458398486835
799.725128803066
799.7044253122989
799.6832965459638
799.6613098656154
799.6380328271271
799.6137544977202
799.5889080748475
799.5629167829744
799.5367908550411
799.5106745876703
799.4851449284632
799.4623651406107
799.4426225106113
799.4243292771239
799.4064752802067
799.3876181327013
799.3681908899529
799.3490590638442
799.3318088443685
799.3200174828476
799.308230244892
799.2964471276792
799.2846681283896
799.2728932442062
799.2611224723152
799.2493558099052
799.2375932541682
799.2258348022989
799.2083400929804
799.1858051351403
799.1592412685025
799.1300919741226
799.1026835065655
799.074564275731
799.0481853196014
799.0234017205715
798.9990595782735
798.974870405724
798.9511224186388
798.9278154259916
798.9063905812959
798.8859823180132
798.867599104144
798.8512401215232
798.83373391707
798.8169544669346
798.7991721098631
798.7824047959093
798.7634817438267
798.7437007514302
798.7253677790644
798.7056002876922
798.6848311331402
798.661475722705
798.6363996389518
798.609747682373
798.5826731349891
798.5576253971832
798.5361883455432
798.5160554658277
798.4966499860685
798.4776834979017
798.4595879823438
798.4400582934684
798.4231282972455
798.4062041884853
798.3947323534824
798.3832644261311
798.3670743497013
798.3501697140632
798.3335590053805
798.316810025563
798.2989146570762
798.2808814920425
798.2617024583494
798.2420980773285
798.2209164299423
798.198734174509
798.177711756024
798.1535287302914
798.1287782960213
798.1049005860887
798.0817512476301
798.0581781224836
798.0370609292924
798.0159511157452
797.9960004336668
797.9776403154112
797.9663135994639
797.954990694983
797.9383722451645
797.9270587377628
797.9157490331313
797.8987121798122
797.8803856330895
797.8612017279613
797.8434638685657
797.8321822244687
797.8209043622034
797.8046196847777
797.7835908182925
797.7599785471307
797.7342156871282
797.7068788005538
797.6785442002147
797.6533856635829
797.6318335694609
797.6104328397449
797.5893273066072
797.5700996699917
797.5491519524862
797.5277798010869
797.5084293709854
797.4885100539921
797.4706118141927
797.4520003072532
797.4325319381468
797.4156597876358
797.4045207050686
797.3933853113432
797.3822536040683
797.3711255808552
797.3600012393173
797.3488805770704
797.3314613162961
797.3090133282041
797.2826893322017
797.2545046397834
797.2269051775086
797.201328967577
797.1769122284863
797.1539421180379
797.1321304193248
797.110901425007
797.0902549007969
797.069903008437
797.0504208257087
797.0308014418122
797.0113324908937
796.9924452772331
796.9742833586776
796.9571340185545
796.9408530915376
796.9248651456626
796.9087387503085
796.8929052652329
796.8819380437878
796.8709744005889
796.854865941463
796.8370377140385
796.8190716931446
796.8005366666522
796.7831578552665
796.8175098082182
796.9565671632788
796.9455791489332
796.9345947261268
796.9236138925617
796.9126366459424
796.9016629839754
796.8906929043694
796.8797264048354
796.8687634830866
796.857804136838
796.8468483638073
796.8358961617141
796.8249475282801
796.8140024612292
796.8030609582876
796.7921230171835
796.7811886356474
796.7702578114119
796.7533203304306
796.729057639358
796.7023596974044
796.6750960211035
796.6465481982278
796.6190163215962
796.5924999626931
796.5674298368704
796.5425119746607
796.518464829434
796.4947132482399
796.4715444991383
796.4486709637224
796.4259488337772
796.4029469963053
796.3806713091855
796.3595525071894
796.3393027943291
796.3203528343167
796.3095709308129
796.2987924881459
796.2880175041412
796.2772459766264
796.2664779034313
796.2557132823875
796.2375092581598
796.2164382562069
796.1936505315534
796.1702958788014
796.1515454437099
796.1346684248662
796.1239459749914
